"","tweet number","date","word"
"12833",12833,"Oct 17","ron"
"12834",12834,"Oct 17","jackson"
"12835",12835,"Oct 17","the"
"12836",12836,"Oct 17","highly"
"12837",12837,"Oct 17","respected"
"12838",12838,"Oct 17","white"
"12839",12839,"Oct 17","house"
"12840",12840,"Oct 17","doctor"
"12841",12841,"Oct 17","for"
"12842",12842,"Oct 17","obama"
"12843",12843,"Oct 17","bush"
"12844",12844,"Oct 17","me"
"12845",12845,"Oct 17","senator"
"12846",12846,"Oct 17","john"
"12847",12847,"Oct 17","tester"
"12848",12848,"Oct 17","looks"
"12849",12849,"Oct 17","to"
"12850",12850,"Oct 17","be"
"12851",12851,"Oct 17","in"
"12852",12852,"Oct 17","big"
"12853",12853,"Oct 17","trouble"
"12854",12854,"Oct 17","in"
"12855",12855,"Oct 17","the"
"12856",12856,"Oct 17","great"
"12857",12857,"Oct 17","state"
"12858",12858,"Oct 17","of"
"12859",12859,"Oct 17","montana"
"12860",12860,"Oct 17","he"
"12861",12861,"Oct 17","behaved"
"12862",12862,"Oct 17","worse"
"12863",12863,"Oct 17","than"
"12864",12864,"Oct 17","the"
"12865",12865,"Oct 17","democrat"
"12866",12866,"Oct 17","mob"
"12867",12867,"Oct 17","did"
"12868",12868,"Oct 17","with"
"12869",12869,"Oct 17","justice"
"12870",12870,"Oct 17","k"
"12871",12871,"Oct 17","this"
"12872",12872,"Oct 17","afternoon"
"12873",12873,"Oct 17","it"
"12874",12874,"Oct 17","was"
"12875",12875,"Oct 17","my"
"12876",12876,"Oct 17","great"
"12877",12877,"Oct 17","honor"
"12878",12878,"Oct 17","to"
"12879",12879,"Oct 17","present"
"12880",12880,"Oct 17","usmc"
"12881",12881,"Oct 17","sergeant"
"12882",12882,"Oct 17","major"
"12883",12883,"Oct 17","john"
"12884",12884,"Oct 17","canley"
"12885",12885,"Oct 17","the"
"12886",12886,"Oct 17","medal"
"12887",12887,"Oct 17","of"
"12888",12888,"Oct 17","honor"
"12889",12889,"Oct 17","in"
"12890",12890,"Oct 17","the"
"12891",12891,"Oct 17","east"
"12892",12892,"Oct 17","room"
"12893",12893,"Oct 17","of"
"12894",12894,"Oct 17","the"
"12895",12895,"Oct 17","whitehouse"
"12896",12896,"Oct 17","https"
"12897",12897,"Oct 17","www.facebook.com"
"12898",12898,"Oct 17","whitehouse"
"12899",12899,"Oct 17","videos"
"12900",12900,"Oct 17","358569954880471"
"12901",12901,"Oct 17","pic.twitter.com"
"12902",12902,"Oct 17","6jjm1srcq9"
"12903",12903,"Oct 17","live"
"12904",12904,"Oct 17","from"
"12905",12905,"Oct 17","the"
"12906",12906,"Oct 17","white"
"12907",12907,"Oct 17","house"
"12908",12908,"Oct 17","sgt"
"12909",12909,"Oct 17","maj"
"12910",12910,"Oct 17","john"
"12911",12911,"Oct 17","canley"
"12912",12912,"Oct 17","becomes"
"12913",12913,"Oct 17","the"
"12914",12914,"Oct 17","300th"
"12915",12915,"Oct 17","marine"
"12916",12916,"Oct 17","to"
"12917",12917,"Oct 17","receive"
"12918",12918,"Oct 17","the"
"12919",12919,"Oct 17","medal"
"12920",12920,"Oct 17","of"
"12921",12921,"Oct 17","honor.https"
"12922",12922,"Oct 17","www.pscp.tv"
"12923",12923,"Oct 17","w"
"12924",12924,"Oct 17","bpeoytfewktva1lxulllyxl8mvbss1fyyk1sb01hrxphd1rzcqdmo_fr6f_yz8gmopoxakpr47l6j5dovisi"
"12925",12925,"Oct 17","congressman"
"12926",12926,"Oct 17","neal"
"12927",12927,"Oct 17","dunn"
"12928",12928,"Oct 17","dunncampaign"
"12929",12929,"Oct 17","of"
"12930",12930,"Oct 17","florida"
"12931",12931,"Oct 17","has"
"12932",12932,"Oct 17","done"
"12933",12933,"Oct 17","an"
"12934",12934,"Oct 17","outstanding"
"12935",12935,"Oct 17","job"
"12936",12936,"Oct 17","at"
"12937",12937,"Oct 17","everything"
"12938",12938,"Oct 17","having"
"12939",12939,"Oct 17","to"
"12940",12940,"Oct 17","do"
"12941",12941,"Oct 17","with"
"12942",12942,"Oct 17","maga"
"12943",12943,"Oct 17","now"
"12944",12944,"Oct 17","working"
"12945",12945,"Oct 17","hard"
"12946",12946,"Oct 17","on"
"12947",12947,"Oct 17","hurricane"
"12948",12948,"Oct 17","relief"
"12949",12949,"Oct 17","and"
"12950",12950,"Oct 17","rebuild"
"12951",12951,"Oct 17","strong"
"12952",12952,"Oct 17","on"
"12953",12953,"Oct 17","crime"
"12954",12954,"Oct 17","strong"
"12955",12955,"Oct 17","on"
"12956",12956,"Oct 17","borders"
"12957",12957,"Oct 17","loves"
"12958",12958,"Oct 17","our"
"12959",12959,"Oct 17","military"
"12960",12960,"Oct 17","and"
"12961",12961,"Oct 17","our"
"12962",12962,"Oct 17","vets"
"12963",12963,"Oct 17","neal"
"12964",12964,"Oct 17","has"
"12965",12965,"Oct 17","my"
"12966",12966,"Oct 17","highest"
"12967",12967,"Oct 17","endorsement"
"12968",12968,"Oct 17","college"
"12969",12969,"Oct 17","educated"
"12970",12970,"Oct 17","women"
"12971",12971,"Oct 17","want"
"12972",12972,"Oct 17","safety"
"12973",12973,"Oct 17","security"
"12974",12974,"Oct 17","and"
"12975",12975,"Oct 17","healthcare"
"12976",12976,"Oct 17","protections"
"12977",12977,"Oct 17","very"
"12978",12978,"Oct 17","much"
"12979",12979,"Oct 17","along"
"12980",12980,"Oct 17","with"
"12981",12981,"Oct 17","financial"
"12982",12982,"Oct 17","and"
"12983",12983,"Oct 17","economic"
"12984",12984,"Oct 17","health"
"12985",12985,"Oct 17","for"
"12986",12986,"Oct 17","themselves"
"12987",12987,"Oct 17","and"
"12988",12988,"Oct 17","our"
"12989",12989,"Oct 17","country"
"12990",12990,"Oct 17","i"
"12991",12991,"Oct 17","supply"
"12992",12992,"Oct 17","all"
"12993",12993,"Oct 17","of"
"12994",12994,"Oct 17","this"
"12995",12995,"Oct 17","far"
"12996",12996,"Oct 17","better"
"12997",12997,"Oct 17","than"
"12998",12998,"Oct 17","any"
"12999",12999,"Oct 17","democrat"
"13000",13000,"Oct 17","for"
"13001",13001,"Oct 17","decades"
"13002",13002,"Oct 17","actually"
"13003",13003,"Oct 17","that’s"
"13004",13004,"Oct 17","why"
"13005",13005,"Oct 17","they"
"13006",13006,"Oct 17","will"
"13007",13007,"Oct 17","be"
"13008",13008,"Oct 17","voting"
"13009",13009,"Oct 17","for"
"13010",13010,"Oct 17","me"
"13011",13011,"Oct 17","pic.twitter.com"
"13012",13012,"Oct 17","mnkdygu5sr"
"13013",13013,"Oct 17","pic.twitter.com"
"13014",13014,"Oct 17","madlgnhese"
"13015",13015,"Oct 17","pic.twitter.com"
"13016",13016,"Oct 17","cmxxw2fedq"
"13017",13017,"Oct 17","pic.twitter.com"
"13018",13018,"Oct 17","afqhydsmb5"
"13019",13019,"Oct 17","president"
"13020",13020,"Oct 17","donald"
"13021",13021,"Oct 17","j"
"13022",13022,"Oct 17","trump"
"13023",13023,"Oct 17","is"
"13024",13024,"Oct 17","following"
"13025",13025,"Oct 17","through"
"13026",13026,"Oct 17","on"
"13027",13027,"Oct 17","his"
"13028",13028,"Oct 17","promise"
"13029",13029,"Oct 17","to"
"13030",13030,"Oct 17","cut"
"13031",13031,"Oct 17","burdensome"
"13032",13032,"Oct 17","red"
"13033",13033,"Oct 17","tape"
"13034",13034,"Oct 17","and"
"13035",13035,"Oct 17","unleash"
"13036",13036,"Oct 17","the"
"13037",13037,"Oct 17","american"
"13038",13038,"Oct 17","economy"
"13039",13039,"Oct 17","read"
"13040",13040,"Oct 17","more"
"13041",13041,"Oct 17","https"
"13042",13042,"Oct 17","www.whitehouse.gov"
"13043",13043,"Oct 17","briefings"
"13044",13044,"Oct 17","statements"
"13045",13045,"Oct 17","president"
"13046",13046,"Oct 17","donald"
"13047",13047,"Oct 17","j"
"13048",13048,"Oct 17","trump"
"13049",13049,"Oct 17","following"
"13050",13050,"Oct 17","promise"
"13051",13051,"Oct 17","cut"
"13052",13052,"Oct 17","burdensome"
"13053",13053,"Oct 17","red"
"13054",13054,"Oct 17","tape"
"13055",13055,"Oct 17","unleash"
"13056",13056,"Oct 17","american"
"13057",13057,"Oct 17","economy"
"13058",13058,"Oct 17","pic.twitter.com"
"13059",13059,"Oct 17","zf8fesw3in"
"13060",13060,"Oct 17","you"
"13061",13061,"Oct 17","can"
"13062",13062,"Oct 17","cast"
"13063",13063,"Oct 17","your"
"13064",13064,"Oct 17","ballot"
"13065",13065,"Oct 17","before"
"13066",13066,"Oct 17","election"
"13067",13067,"Oct 17","day"
"13068",13068,"Oct 17","in"
"13069",13069,"Oct 17","ks"
"13070",13070,"Oct 17","nc"
"13071",13071,"Oct 17","tn"
"13072",13072,"Oct 17","get"
"13073",13073,"Oct 17","out"
"13074",13074,"Oct 17","and"
"13075",13075,"Oct 17","vote"
"13076",13076,"Oct 17","http"
"13077",13077,"Oct 17","gop.cm"
"13078",13078,"Oct 17","6016r7aje"
"13079",13079,"Oct 17","pic.twitter.com"
"13080",13080,"Oct 17","bxkcmapisn"
"13081",13081,"Oct 17","today"
"13082",13082,"Oct 17","is"
"13083",13083,"Oct 17","the"
"13084",13084,"Oct 17","last"
"13085",13085,"Oct 17","day"
"13086",13086,"Oct 17","to"
"13087",13087,"Oct 17","register"
"13088",13088,"Oct 17","to"
"13089",13089,"Oct 17","vote"
"13090",13090,"Oct 17","in"
"13091",13091,"Oct 17","massachusetts"
"13092",13092,"Oct 17","and"
"13093",13093,"Oct 17","wisconsin"
"13094",13094,"Oct 17","register"
"13095",13095,"Oct 17","today"
"13096",13096,"Oct 17","http"
"13097",13097,"Oct 17","gop.cm"
"13098",13098,"Oct 17","6014r7awn"
"13099",13099,"Oct 17","pic.twitter.com"
"13100",13100,"Oct 17","308qxi1zg5"
"13101",13101,"Oct 17","republicans"
"13102",13102,"Oct 17","must"
"13103",13103,"Oct 17","make"
"13104",13104,"Oct 17","the"
"13105",13105,"Oct 17","horrendous"
"13106",13106,"Oct 17","weak"
"13107",13107,"Oct 17","and"
"13108",13108,"Oct 17","outdated"
"13109",13109,"Oct 17","immigration"
"13110",13110,"Oct 17","laws"
"13111",13111,"Oct 17","and"
"13112",13112,"Oct 17","the"
"13113",13113,"Oct 17","border"
"13114",13114,"Oct 17","a"
"13115",13115,"Oct 17","part"
"13116",13116,"Oct 17","of"
"13117",13117,"Oct 17","the"
"13118",13118,"Oct 17","midterms"
"13119",13119,"Oct 17","hard"
"13120",13120,"Oct 17","to"
"13121",13121,"Oct 17","believe"
"13122",13122,"Oct 17","that"
"13123",13123,"Oct 17","with"
"13124",13124,"Oct 17","thousands"
"13125",13125,"Oct 17","of"
"13126",13126,"Oct 17","people"
"13127",13127,"Oct 17","from"
"13128",13128,"Oct 17","south"
"13129",13129,"Oct 17","of"
"13130",13130,"Oct 17","the"
"13131",13131,"Oct 17","border"
"13132",13132,"Oct 17","walking"
"13133",13133,"Oct 17","unimpeded"
"13134",13134,"Oct 17","toward"
"13135",13135,"Oct 17","our"
"13136",13136,"Oct 17","country"
"13137",13137,"Oct 17","in"
"13138",13138,"Oct 17","the"
"13139",13139,"Oct 17","form"
"13140",13140,"Oct 17","of"
"13141",13141,"Oct 17","large"
"13142",13142,"Oct 17","caravans"
"13143",13143,"Oct 17","that"
"13144",13144,"Oct 17","the"
"13145",13145,"Oct 17","democrats"
"13146",13146,"Oct 17","won’t"
"13147",13147,"Oct 17","approve"
"13148",13148,"Oct 17","legislation"
"13149",13149,"Oct 17","that"
"13150",13150,"Oct 17","will"
"13151",13151,"Oct 17","allow"
"13152",13152,"Oct 17","laws"
"13153",13153,"Oct 17","for"
"13154",13154,"Oct 17","the"
"13155",13155,"Oct 17","protection"
"13156",13156,"Oct 17","of"
"13157",13157,"Oct 17","our"
"13158",13158,"Oct 17","country"
"13159",13159,"Oct 17","great"
"13160",13160,"Oct 17","midterm"
"13161",13161,"Oct 17","issue"
"13162",13162,"Oct 17","for"
"13163",13163,"Oct 17","republicans"
"13164",13164,"Oct 17","network"
"13165",13165,"Oct 17","news"
"13166",13166,"Oct 17","gave"
"13167",13167,"Oct 17","zero"
"13168",13168,"Oct 17","coverage"
"13169",13169,"Oct 17","to"
"13170",13170,"Oct 17","the"
"13171",13171,"Oct 17","big"
"13172",13172,"Oct 17","day"
"13173",13173,"Oct 17","the"
"13174",13174,"Oct 17","stock"
"13175",13175,"Oct 17","market"
"13176",13176,"Oct 17","had"
"13177",13177,"Oct 17","yesterday"
"13178",13178,"Oct 17","foxandfriends"
"13179",13179,"Oct 17","august"
"13180",13180,"Oct 17","job"
"13181",13181,"Oct 17","openings"
"13182",13182,"Oct 17","hit"
"13183",13183,"Oct 17","a"
"13184",13184,"Oct 17","record"
"13185",13185,"Oct 17","7.14"
"13186",13186,"Oct 17","million"
"13187",13187,"Oct 17","congratulations"
"13188",13188,"Oct 17","usa"
"13189",13189,"Oct 17","ap"
"13190",13190,"Oct 17","headline"
"13191",13191,"Oct 17","was"
"13192",13192,"Oct 17","very"
"13193",13193,"Oct 17","different"
"13194",13194,"Oct 17","from"
"13195",13195,"Oct 17","my"
"13196",13196,"Oct 17","quote"
"13197",13197,"Oct 17","and"
"13198",13198,"Oct 17","meaning"
"13199",13199,"Oct 17","in"
"13200",13200,"Oct 17","the"
"13201",13201,"Oct 17","story"
"13202",13202,"Oct 17","they"
"13203",13203,"Oct 17","just"
"13204",13204,"Oct 17","can’t"
"13205",13205,"Oct 17","help"
"13206",13206,"Oct 17","themselves"
"13207",13207,"Oct 17","fake"
"13208",13208,"Oct 17","news"
"13209",13209,"Oct 17","ted"
"13210",13210,"Oct 17","cruz"
"13211",13211,"Oct 17","has"
"13212",13212,"Oct 17","done"
"13213",13213,"Oct 17","so"
"13214",13214,"Oct 17","much"
"13215",13215,"Oct 17","for"
"13216",13216,"Oct 17","texas"
"13217",13217,"Oct 17","including"
"13218",13218,"Oct 17","massive"
"13219",13219,"Oct 17","cuts"
"13220",13220,"Oct 17","in"
"13221",13221,"Oct 17","taxes"
"13222",13222,"Oct 17","and"
"13223",13223,"Oct 17","regulations"
"13224",13224,"Oct 17","which"
"13225",13225,"Oct 17","has"
"13226",13226,"Oct 17","brought"
"13227",13227,"Oct 17","texas"
"13228",13228,"Oct 17","to"
"13229",13229,"Oct 17","the"
"13230",13230,"Oct 17","best"
"13231",13231,"Oct 17","jobs"
"13232",13232,"Oct 17","numbers"
"13233",13233,"Oct 17","in"
"13234",13234,"Oct 17","the"
"13235",13235,"Oct 17","history"
"13236",13236,"Oct 17","of"
"13237",13237,"Oct 17","the"
"13238",13238,"Oct 17","state"
"13239",13239,"Oct 17","he"
"13240",13240,"Oct 17","watches"
"13241",13241,"Oct 17","carefully"
"13242",13242,"Oct 17","over"
"13243",13243,"Oct 17","your"
"13244",13244,"Oct 17","2nd"
"13245",13245,"Oct 17","amendment"
"13246",13246,"Oct 17","o’rourke"
"13247",13247,"Oct 17","would"
"13248",13248,"Oct 17","blow"
"13249",13249,"Oct 17","it"
"13250",13250,"Oct 17","all"
"13251",13251,"Oct 17","ted"
"13252",13252,"Oct 17","has"
"13253",13253,"Oct 17","long"
"13254",13254,"Oct 17","had"
"13255",13255,"Oct 17","my"
"13256",13256,"Oct 17","strong"
"13257",13257,"Oct 17","endorsement"
"13258",13258,"Oct 17","watched"
"13259",13259,"Oct 17","the"
"13260",13260,"Oct 17","debate"
"13261",13261,"Oct 17","last"
"13262",13262,"Oct 17","night"
"13263",13263,"Oct 17","beto"
"13264",13264,"Oct 17","o’rourke"
"13265",13265,"Oct 17","who"
"13266",13266,"Oct 17","wants"
"13267",13267,"Oct 17","higher"
"13268",13268,"Oct 17","taxes"
"13269",13269,"Oct 17","and"
"13270",13270,"Oct 17","far"
"13271",13271,"Oct 17","more"
"13272",13272,"Oct 17","regulations"
"13273",13273,"Oct 17","is"
"13274",13274,"Oct 17","not"
"13275",13275,"Oct 17","in"
"13276",13276,"Oct 17","the"
"13277",13277,"Oct 17","same"
"13278",13278,"Oct 17","league"
"13279",13279,"Oct 17","with"
"13280",13280,"Oct 17","ted"
"13281",13281,"Oct 17","cruz"
"13282",13282,"Oct 17","what"
"13283",13283,"Oct 17","the"
"13284",13284,"Oct 17","great"
"13285",13285,"Oct 17","people"
"13286",13286,"Oct 17","of"
"13287",13287,"Oct 17","texas"
"13288",13288,"Oct 17","stand"
"13289",13289,"Oct 17","for"
"13290",13290,"Oct 17","want"
"13291",13291,"Oct 17","ted"
"13292",13292,"Oct 17","is"
"13293",13293,"Oct 17","strong"
"13294",13294,"Oct 17","on"
"13295",13295,"Oct 17","crime"
"13296",13296,"Oct 17","border"
"13297",13297,"Oct 17","2nd"
"13298",13298,"Oct 17","a"
"13299",13299,"Oct 17","loves"
"13300",13300,"Oct 17","our"
"13301",13301,"Oct 17","military"
"13302",13302,"Oct 17","vets"
"13303",13303,"Oct 17","low"
"13304",13304,"Oct 17","taxes"
"13305",13305,"Oct 17","beto"
"13306",13306,"Oct 17","is"
"13307",13307,"Oct 17","a"
"13308",13308,"Oct 17","flake"
"13309",13309,"Oct 17","trump"
"13310",13310,"Oct 17","could"
"13311",13311,"Oct 17","be"
"13312",13312,"Oct 17","the"
"13313",13313,"Oct 17","most"
"13314",13314,"Oct 17","honest"
"13315",13315,"Oct 17","president"
"13316",13316,"Oct 17","in"
"13317",13317,"Oct 17","modern"
"13318",13318,"Oct 17","history"
"13319",13319,"Oct 17","when"
"13320",13320,"Oct 17","you"
"13321",13321,"Oct 17","look"
"13322",13322,"Oct 17","at"
"13323",13323,"Oct 17","the"
"13324",13324,"Oct 17","real"
"13325",13325,"Oct 17","barometer"
"13326",13326,"Oct 17","of"
"13327",13327,"Oct 17","presidential"
"13328",13328,"Oct 17","truthfulness"
"13329",13329,"Oct 17","which"
"13330",13330,"Oct 17","is"
"13331",13331,"Oct 17","promise"
"13332",13332,"Oct 17","keeping"
"13333",13333,"Oct 17","he"
"13334",13334,"Oct 17","is"
"13335",13335,"Oct 17","probably"
"13336",13336,"Oct 17","the"
"13337",13337,"Oct 17","most"
"13338",13338,"Oct 17","honest"
"13339",13339,"Oct 17","president"
"13340",13340,"Oct 17","in"
"13341",13341,"Oct 17","american"
"13342",13342,"Oct 17","history"
"13343",13343,"Oct 17","he’s"
"13344",13344,"Oct 17","done"
"13345",13345,"Oct 17","exactly"
"13346",13346,"Oct 17","what"
"13347",13347,"Oct 17","he"
"13348",13348,"Oct 17","said"
"13349",13349,"Oct 17","he"
"13350",13350,"Oct 17","would"
"13351",13351,"Oct 17","do"
"13352",13352,"Oct 17","marc"
"13353",13353,"Oct 17","thiessen"
"13354",13354,"Oct 17","wpost"
"13355",13355,"Oct 16","stock"
"13356",13356,"Oct 16","market"
"13357",13357,"Oct 16","up"
"13358",13358,"Oct 16","548"
"13359",13359,"Oct 16","points"
"13360",13360,"Oct 16","today"
"13361",13361,"Oct 16","also"
"13362",13362,"Oct 16","great"
"13363",13363,"Oct 16","jobs"
"13364",13364,"Oct 16","numbers"
"13365",13365,"Oct 16","elizabeth"
"13366",13366,"Oct 16","warren"
"13367",13367,"Oct 16","is"
"13368",13368,"Oct 16","being"
"13369",13369,"Oct 16","hammered"
"13370",13370,"Oct 16","even"
"13371",13371,"Oct 16","by"
"13372",13372,"Oct 16","the"
"13373",13373,"Oct 16","left"
"13374",13374,"Oct 16","her"
"13375",13375,"Oct 16","false"
"13376",13376,"Oct 16","claim"
"13377",13377,"Oct 16","of"
"13378",13378,"Oct 16","indian"
"13379",13379,"Oct 16","heritage"
"13380",13380,"Oct 16","is"
"13381",13381,"Oct 16","only"
"13382",13382,"Oct 16","selling"
"13383",13383,"Oct 16","to"
"13384",13384,"Oct 16","very"
"13385",13385,"Oct 16","low"
"13386",13386,"Oct 16","i.q"
"13387",13387,"Oct 16","individuals"
"13388",13388,"Oct 16","anybody"
"13389",13389,"Oct 16","entering"
"13390",13390,"Oct 16","the"
"13391",13391,"Oct 16","united"
"13392",13392,"Oct 16","states"
"13393",13393,"Oct 16","illegally"
"13394",13394,"Oct 16","will"
"13395",13395,"Oct 16","be"
"13396",13396,"Oct 16","arrested"
"13397",13397,"Oct 16","and"
"13398",13398,"Oct 16","detained"
"13399",13399,"Oct 16","prior"
"13400",13400,"Oct 16","to"
"13401",13401,"Oct 16","being"
"13402",13402,"Oct 16","sent"
"13403",13403,"Oct 16","back"
"13404",13404,"Oct 16","to"
"13405",13405,"Oct 16","their"
"13406",13406,"Oct 16","country"
"13407",13407,"Oct 16","we"
"13408",13408,"Oct 16","have"
"13409",13409,"Oct 16","today"
"13410",13410,"Oct 16","informed"
"13411",13411,"Oct 16","the"
"13412",13412,"Oct 16","countries"
"13413",13413,"Oct 16","of"
"13414",13414,"Oct 16","honduras"
"13415",13415,"Oct 16","guatemala"
"13416",13416,"Oct 16","and"
"13417",13417,"Oct 16","el"
"13418",13418,"Oct 16","salvador"
"13419",13419,"Oct 16","that"
"13420",13420,"Oct 16","if"
"13421",13421,"Oct 16","they"
"13422",13422,"Oct 16","allow"
"13423",13423,"Oct 16","their"
"13424",13424,"Oct 16","citizens"
"13425",13425,"Oct 16","or"
"13426",13426,"Oct 16","others"
"13427",13427,"Oct 16","to"
"13428",13428,"Oct 16","journey"
"13429",13429,"Oct 16","through"
"13430",13430,"Oct 16","their"
"13431",13431,"Oct 16","borders"
"13432",13432,"Oct 16","and"
"13433",13433,"Oct 16","up"
"13434",13434,"Oct 16","to"
"13435",13435,"Oct 16","the"
"13436",13436,"Oct 16","united"
"13437",13437,"Oct 16","states"
"13438",13438,"Oct 16","with"
"13439",13439,"Oct 16","the"
"13440",13440,"Oct 16","intention"
"13441",13441,"Oct 16","of"
"13442",13442,"Oct 16","entering"
"13443",13443,"Oct 16","our"
"13444",13444,"Oct 16","country"
"13445",13445,"Oct 16","illegally"
"13446",13446,"Oct 16","all"
"13447",13447,"Oct 16","payments"
"13448",13448,"Oct 16","made"
"13449",13449,"Oct 16","to"
"13450",13450,"Oct 16","them"
"13451",13451,"Oct 16","will"
"13452",13452,"Oct 16","stop"
"13453",13453,"Oct 16","end"
"13454",13454,"Oct 16","i"
"13455",13455,"Oct 16","will"
"13456",13456,"Oct 16","be"
"13457",13457,"Oct 16","interviewed"
"13458",13458,"Oct 16","tonight"
"13459",13459,"Oct 16","by"
"13460",13460,"Oct 16","trish"
"13461",13461,"Oct 16","regan"
"13462",13462,"Oct 16","on"
"13463",13463,"Oct 16","foxbusiness"
"13464",13464,"Oct 16","at"
"13465",13465,"Oct 16","8"
"13466",13466,"Oct 16","00"
"13467",13467,"Oct 16","p.m"
"13468",13468,"Oct 16","right"
"13469",13469,"Oct 16","after"
"13470",13470,"Oct 16","the"
"13471",13471,"Oct 16","great"
"13472",13472,"Oct 16","lou"
"13473",13473,"Oct 16","dobbs"
"13474",13474,"Oct 16","tonight"
"13475",13475,"Oct 16","potus"
"13476",13476,"Oct 16","talks"
"13477",13477,"Oct 16","2020"
"13478",13478,"Oct 16","election"
"13479",13479,"Oct 16","in"
"13480",13480,"Oct 16","an"
"13481",13481,"Oct 16","exclusive"
"13482",13482,"Oct 16","interview"
"13483",13483,"Oct 16","with"
"13484",13484,"Oct 16","trish_regan"
"13485",13485,"Oct 16","don't"
"13486",13486,"Oct 16","miss"
"13487",13487,"Oct 16","the"
"13488",13488,"Oct 16","full"
"13489",13489,"Oct 16","interview"
"13490",13490,"Oct 16","on"
"13491",13491,"Oct 16","trish"
"13492",13492,"Oct 16","regan"
"13493",13493,"Oct 16","primetime"
"13494",13494,"Oct 16","at"
"13495",13495,"Oct 16","8p"
"13496",13496,"Oct 16","et"
"13497",13497,"Oct 16","on"
"13498",13498,"Oct 16","fox"
"13499",13499,"Oct 16","business"
"13500",13500,"Oct 16","network.pic.twitter.com"
"13501",13501,"Oct 16","uq6qpyyacc"
"13502",13502,"Oct 16","wow"
"13503",13503,"Oct 16","john"
"13504",13504,"Oct 16","james"
"13505",13505,"Oct 16","is"
"13506",13506,"Oct 16","making"
"13507",13507,"Oct 16","headway"
"13508",13508,"Oct 16","in"
"13509",13509,"Oct 16","michigan"
"13510",13510,"Oct 16","we"
"13511",13511,"Oct 16","are"
"13512",13512,"Oct 16","bringing"
"13513",13513,"Oct 16","jobs"
"13514",13514,"Oct 16","back"
"13515",13515,"Oct 16","to"
"13516",13516,"Oct 16","the"
"13517",13517,"Oct 16","state"
"13518",13518,"Oct 16","and"
"13519",13519,"Oct 16","the"
"13520",13520,"Oct 16","people"
"13521",13521,"Oct 16","of"
"13522",13522,"Oct 16","michigan"
"13523",13523,"Oct 16","appreciate"
"13524",13524,"Oct 16","it"
"13525",13525,"Oct 16","debbie"
"13526",13526,"Oct 16","stabenow"
"13527",13527,"Oct 16","has"
"13528",13528,"Oct 16","been"
"13529",13529,"Oct 16","no"
"13530",13530,"Oct 16","help"
"13531",13531,"Oct 16","if"
"13532",13532,"Oct 16","anything"
"13533",13533,"Oct 16","a"
"13534",13534,"Oct 16","major"
"13535",13535,"Oct 16","hindrance"
"13536",13536,"Oct 16","john"
"13537",13537,"Oct 16","james"
"13538",13538,"Oct 16","is"
"13539",13539,"Oct 16","a"
"13540",13540,"Oct 16","star"
"13541",13541,"Oct 16","i"
"13542",13542,"Oct 16","hope"
"13543",13543,"Oct 16","the"
"13544",13544,"Oct 16","voters"
"13545",13545,"Oct 16","see"
"13546",13546,"Oct 16","it"
"13547",13547,"Oct 16","polls"
"13548",13548,"Oct 16","are"
"13549",13549,"Oct 16","tightening"
"13550",13550,"Oct 16","during"
"13551",13551,"Oct 16","the"
"13552",13552,"Oct 16","call"
"13553",13553,"Oct 16","and"
"13554",13554,"Oct 16","told"
"13555",13555,"Oct 16","me"
"13556",13556,"Oct 16","that"
"13557",13557,"Oct 16","he"
"13558",13558,"Oct 16","has"
"13559",13559,"Oct 16","already"
"13560",13560,"Oct 16","started"
"13561",13561,"Oct 16","and"
"13562",13562,"Oct 16","will"
"13563",13563,"Oct 16","rapidly"
"13564",13564,"Oct 16","expand"
"13565",13565,"Oct 16","a"
"13566",13566,"Oct 16","full"
"13567",13567,"Oct 16","and"
"13568",13568,"Oct 16","complete"
"13569",13569,"Oct 16","investigation"
"13570",13570,"Oct 16","into"
"13571",13571,"Oct 16","this"
"13572",13572,"Oct 16","matter"
"13573",13573,"Oct 16","answers"
"13574",13574,"Oct 16","will"
"13575",13575,"Oct 16","be"
"13576",13576,"Oct 16","forthcoming"
"13577",13577,"Oct 16","shortly"
"13578",13578,"Oct 16","just"
"13579",13579,"Oct 16","spoke"
"13580",13580,"Oct 16","with"
"13581",13581,"Oct 16","the"
"13582",13582,"Oct 16","crown"
"13583",13583,"Oct 16","prince"
"13584",13584,"Oct 16","of"
"13585",13585,"Oct 16","saudi"
"13586",13586,"Oct 16","arabia"
"13587",13587,"Oct 16","who"
"13588",13588,"Oct 16","totally"
"13589",13589,"Oct 16","denied"
"13590",13590,"Oct 16","any"
"13591",13591,"Oct 16","knowledge"
"13592",13592,"Oct 16","of"
"13593",13593,"Oct 16","what"
"13594",13594,"Oct 16","took"
"13595",13595,"Oct 16","place"
"13596",13596,"Oct 16","in"
"13597",13597,"Oct 16","their"
"13598",13598,"Oct 16","turkish"
"13599",13599,"Oct 16","consulate"
"13600",13600,"Oct 16","he"
"13601",13601,"Oct 16","was"
"13602",13602,"Oct 16","with"
"13603",13603,"Oct 16","secretary"
"13604",13604,"Oct 16","of"
"13605",13605,"Oct 16","state"
"13606",13606,"Oct 16","mike"
"13607",13607,"Oct 16","pompeo"
"13608",13608,"Oct 16","register"
"13609",13609,"Oct 16","to"
"13610",13610,"Oct 16","http"
"13611",13611,"Oct 16","vote.gop"
"13612",13612,"Oct 16","magahttps"
